Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,geometry
58955917,2023-09-29 12:35:00,09/29/2023 12:55:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10469,3403 ELY AVENUE,ELY AVENUE,TILLOTSON AVE,BOSTON RD,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 12:55:00 PM,12 BRONX,2048840033.0,BRONX,1028431.0,259371.0,PHONE,Unspecified,BRONX,,,,,,,,40.87847715768524,-73.84023554191148,"(40.87847715768524, -73.84023554191148)",11607.0,29.0,5.0,2.0,30.0,POINT (1028430.999973665 259371.01443993504)
58966860,2023-09-29 12:35:00,09/29/2023 01:10:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11221,144 WEIRFIELD STREET,WEIRFIELD STREET,EVERGREEN AVE,CENTRAL AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 01:10:00 PM,04 BROOKLYN,3034030021.0,BROOKLYN,1008507.0,190543.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68964005061212,-73.91253187127836,"(40.68964005061212, -73.91253187127836)",17214.0,42.0,2.0,37.0,53.0,POINT (1008506.9999856243 190543.0143961486)
58960632,2023-09-29 12:35:00,09/29/2023 03:00:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11217,402 BERGEN STREET,BERGEN STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 03:00:00 PM,06 BROOKLYN,3009320026.0,BROOKLYN,990293.0,187726.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68193920812663,-73.9782121127677,"(40.68193920812663, -73.9782121127677)",17619.0,14.0,2.0,27.0,50.0,POINT (990292.9999964182 187726.01439433746)
58957709,2023-09-29 12:35:00,09/29/2023 07:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11377,,,,,61 STREET,BROADWAY,INTERSECTION,QUEENS,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 07:00:00 PM,02 QUEENS,,QUEENS,1011662.0,212823.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75078403089682,-73.90106455226548,"(40.75078403089682, -73.90106455226548)",14787.0,53.0,3.0,33.0,66.0,POINT (1011661.9999837275 212823.01441050536)
58962223,2023-09-29 12:35:00,09/29/2023 06:55:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11377,50-51 BROADWAY,BROADWAY,49 ST,51 ST,,,ADDRESS,WOODSIDE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 06:55:00 PM,01 QUEENS,4007380050.0,QUEENS,1009288.0,214203.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75457881997207,-73.90962765317553,"(40.75457881997207, -73.90962765317553)",14787.0,39.0,3.0,33.0,72.0,POINT (1009287.9999851343 214203.0144113922)
58958477,2023-09-29 12:34:29,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10457,1755 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,05 BRONX,2027990045.0,BRONX,1010591.0,247332.0,PHONE,Unspecified,BRONX,,,,,,,,40.84550502951069,-73.9047946370933,"(40.84550502951069, -73.9047946370933)",10935.0,6.0,5.0,22.0,29.0,POINT (1010590.9999843143 247332.01443242535)
58963053,2023-09-29 12:34:17,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11237,163 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,04 BROOKLYN,3032720009.0,BROOKLYN,1007420.0,195941.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.704459210473566,-73.91643290465747,"(40.704459210473566, -73.91643290465747)",13828.0,42.0,2.0,37.0,53.0,POINT (1007419.9999862632 195941.01439964736)
58956973,2023-09-29 12:34:15,09/30/2023 07:38:18 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11206,111 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/30/2023 12:00:00 AM,03 BROOKLYN,3017380001.0,BROOKLYN,997364.0,192913.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69616867702193,-73.95270770386172,"(40.69616867702193, -73.95270770386172)",17213.0,69.0,2.0,49.0,51.0,POINT (997363.9999922228 192913.01439770166)
58966161,2023-09-29 12:33:57,10/01/2023 04:17:49 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11691,22-59 DIX AVENUE,DIX AVENUE,,,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/01/2023 12:00:00 AM,14 QUEENS,4156610031.0,QUEENS,1051814.0,160428.0,PHONE,Unspecified,QUEENS,,,,,,,,40.60675657690798,-73.7566736843628,"(40.60675657690798, -73.7566736843628)",20529.0,51.0,3.0,47.0,59.0,POINT (1051813.999960064 160428.01437636127)
58959976,2023-09-29 12:33:55,09/30/2023 07:37:14 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11208,335 ELTON STREET,ELTON STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/30/2023 12:00:00 AM,05 BROOKLYN,3039860001.0,BROOKLYN,1016494.0,185290.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67519627995614,-73.88375677542928,"(40.67519627995614, -73.88375677542928)",17215.0,45.0,2.0,37.0,47.0,POINT (1016493.9999809089 185290.01439272417)
58961452,2023-09-29 12:33:45,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10302,86 CLINTON PLACE,CLINTON PLACE,,,,,ADDRESS,STATEN ISLAND,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 816 - 2340 (STATEN ISLAND).",09/29/2023 12:00:00 AM,01 STATEN ISLAND,5010940036.0,STATEN ISLAND,945869.0,169751.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.632520690930434,-74.13827933001697,"(40.632520690930434, -74.13827933001697)",10370.0,4.0,1.0,13.0,75.0,POINT (945869.0000227026 169751.01438256179)
58956963,2023-09-29 12:33:33,10/04/2023 05:07:29 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10466,4013 GUNTHER AVENUE,GUNTHER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/04/2023 12:00:00 AM,12 BRONX,2049750032.0,BRONX,1026083.0,263942.0,ONLINE,Unspecified,BRONX,,,,,,,,40.89103454490266,-73.84869765910774,"(40.89103454490266, -73.84869765910774)",11275.0,29.0,5.0,2.0,30.0,POINT (1026082.9999750525 263942.0144427853)
58963047,2023-09-29 12:33:26,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11207,425 JEROME STREET,JEROME STREET,,,,,ADDRESS,BROOKLYN,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",09/29/2023 12:00:00 AM,05 BROOKLYN,3040300003.0,BROOKLYN,1015821.0,183832.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67119682643579,-73.88618984205488,"(40.67119682643579, -73.88618984205488)",17214.0,45.0,2.0,25.0,47.0,POINT (1015820.999981302 183832.01439177926)
58967898,2023-09-29 12:33:12,09/29/2023 08:37:31 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10036,410 WEST   46 STREET,WEST   46 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,09/29/2023 12:00:00 AM,04 MANHATTAN,1010550040.0,MANHATTAN,986650.0,216611.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.761223289122114,-73.99133655918608,"(40.761223289122114, -73.99133655918608)",13094.0,12.0,4.0,10.0,10.0,POINT (986649.9999985731 216611.0144129625)
58967687,2023-09-29 12:32:56,10/02/2023 04:24:26 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10039,2800 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/02/2023 12:00:00 AM,10 MANHATTAN,1020340061.0,MANHATTAN,1000824.0,239955.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82528103550421,-73.940114122016,"(40.82528103550421, -73.940114122016)",13097.0,18.0,4.0,36.0,20.0,POINT (1000823.9999901381 239955.01442777785)
58967706,2023-09-29 12:32:49,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11207,37 GRANITE STREET,GRANITE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,04 BROOKLYN,3034560040.0,BROOKLYN,1009866.0,188021.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68271391272645,-73.90764105562572,"(40.68271391272645, -73.90764105562572)",17214.0,42.0,2.0,37.0,53.0,POINT (1009865.9999848217 188021.01439451738)
58959933,2023-09-29 12:32:47,10/01/2023 05:57:42 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,770 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,10/01/2023 12:00:00 AM,14 BROOKLYN,3051500021.0,BROOKLYN,995390.0,173892.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64396299561199,-73.95985786421359,"(40.64396299561199, -73.95985786421359)",13510.0,60.0,2.0,11.0,43.0,POINT (995389.9999934064 173892.01438531777)
58966748,2023-09-29 12:32:00,09/29/2023 02:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11228,1232 72 STREET,72 STREET,12 AVE,13 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 02:20:00 PM,10 BROOKLYN,3061880017.0,BROOKLYN,982303.0,166196.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62284589993419,-74.00701364526726,"(40.62284589993419, -74.00701364526726)",13511.0,10.0,2.0,44.0,41.0,POINT (982303.0000011506 166196.01438027632)
58965385,2023-09-29 12:32:00,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,4491 SURF AVENUE,SURF AVENUE,NAUTILUS AVE,NEPTUNE AVE,,,ADDRESS,BROOKLYN,,,Open,,,,13 BROOKLYN,3070010008.0,BROOKLYN,981637.0,149153.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57606614593067,-74.00940617337558,"(40.57606614593067, -74.00940617337558)",18184.0,21.0,2.0,45.0,35.0,POINT (981637.0000015438 149153.01436901538)
58965202,2023-09-29 12:32:00,09/29/2023 12:32:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11211,195 GRAND STREET,GRAND STREET,BEDFORD AVE,DRIGGS AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 12:32:00 PM,01 BROOKLYN,3023810009.0,BROOKLYN,995190.0,199482.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71420198758122,-73.96053700699106,"(40.71420198758122, -73.96053700699106)",17613.0,36.0,2.0,30.0,56.0,POINT (995189.9999935076 199482.01440194386)
58960491,2023-09-29 12:32:00,,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11209,555 73 STREET,73 STREET,5 AVE,6 AVE,,,ADDRESS,BROOKLYN,,,Open,,,,10 BROOKLYN,3059100056.0,BROOKLYN,978497.0,168950.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63040339720147,-74.02072628186606,"(40.63040339720147, -74.02072628186606)",17216.0,10.0,2.0,44.0,41.0,POINT (978497.000003402 168950.01438207662)
58957710,2023-09-29 12:32:00,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,4300 ATLANTIC AVENUE,ATLANTIC AVENUE,BEACH 43 ST,BEACH 44 ST,,,ADDRESS,BROOKLYN,,,Open,,,,13 BROOKLYN,3070407501.0,BROOKLYN,981703.0,148789.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.575067056597696,-74.00916845205963,"(40.575067056597696, -74.00916845205963)",18184.0,21.0,2.0,45.0,35.0,POINT (981703.0000015051 148789.01436877693)
58957528,2023-09-29 12:32:00,09/29/2023 12:55:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10469,1024 EAST  216 STREET,EAST  216 STREET,PAULDING AVE,LACONIA AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 12:55:00 PM,12 BRONX,2046980035.0,BRONX,1024356.0,259410.0,PHONE,Unspecified,BRONX,,,,,,,,40.87860365878724,-73.85497103003108,"(40.87860365878724, -73.85497103003108)",11607.0,29.0,5.0,2.0,30.0,POINT (1024355.9999760938 259410.0144399594)
58965294,2023-09-29 12:32:00,09/29/2023 06:35:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11249,77 SOUTH    3 STREET,SOUTH    3 STREET,WYTHE AVE,BERRY ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 06:35:00 PM,01 BROOKLYN,3024160031.0,BROOKLYN,994064.0,199130.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71323715231921,-73.96459925002434,"(40.71323715231921, -73.96459925002434)",17613.0,36.0,2.0,30.0,56.0,POINT (994063.999994175 199130.0144017311)
58959116,2023-09-29 12:32:00,09/29/2023 05:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2264 EAST   72 STREET,EAST   72 STREET,AVENUE V,AVENUE W,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 05:30:00 PM,18 BROOKLYN,3084400066.0,BROOKLYN,1010951.0,164324.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61766763015443,-73.90382288038711,"(40.61766763015443, -73.90382288038711)",13825.0,5.0,2.0,8.0,38.0,POINT (1010950.999984213 164324.01437901283)
58960633,2023-09-29 12:32:00,09/29/2023 07:40:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11416,89-02 102 ROAD,102 ROAD,89 ST,90 ST,,,ADDRESS,OZONE PARK,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:40:00 PM,09 QUEENS,4090950001.0,QUEENS,1025761.0,187606.0,PHONE,Unspecified,QUEENS,,,,,,,,40.681514562426116,-73.85033399663497,"(40.681514562426116, -73.85033399663497)",24012.0,46.0,3.0,41.0,60.0,POINT (1025760.9999754113 187606.0143942149)
58959195,2023-09-29 12:32:00,09/29/2023 04:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11356,139-15 20 AVENUE,20 AVENUE,UNNAMED ST,PETRACCA PL,,,ADDRESS,COLLEGE POINT,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 04:40:00 PM,07 QUEENS,4041450001.0,QUEENS,1031550.0,224107.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.78167161295209,-73.82920547794883,"(40.78167161295209, -73.82920547794883)",14191.0,22.0,3.0,20.0,67.0,POINT (1031549.9999718873 224107.01441769284)
58965295,2023-09-29 12:32:00,09/29/2023 05:45:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11226,88 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVE,ROGERS AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 05:45:00 PM,17 BROOKLYN,3050870014.0,BROOKLYN,996673.0,176947.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65234660128262,-73.95522904643362,"(40.65234660128262, -73.95522904643362)",13510.0,61.0,2.0,11.0,40.0,POINT (996672.9999926466 176947.01438731325)
58964708,2023-09-29 12:30:49,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10033,30 MAGAW PLACE,MAGAW PLACE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,12 MANHATTAN,1021800083.0,MANHATTAN,1001627.0,249358.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85108799075497,-73.93718832738756,"(40.85108799075497, -73.93718832738756)",13091.0,47.0,4.0,39.0,22.0,POINT (1001626.9999896497 249358.0144337023)
58961617,2023-09-29 12:30:35,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10040,2 ELLWOOD STREET,ELLWOOD STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,12 MANHATTAN,1021710042.0,MANHATTAN,1004253.0,252275.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.85908872412456,-73.92768757158264,"(40.85908872412456, -73.92768757158264)",13098.0,47.0,4.0,39.0,22.0,POINT (1004252.9999880807 252275.0144355389)
58961570,2023-09-29 12:30:00,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10030,117 WEST  141 STREET,WEST  141 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,10 MANHATTAN,1020100018.0,MANHATTAN,1001210.0,237368.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81817972089657,-73.93872594945869,"(40.81817972089657, -73.93872594945869)",12427.0,18.0,4.0,36.0,20.0,POINT (1001209.9999899082 237368.01442614937)
